,Date -Sampled-,Sample Site,County,Sample Type,Latitude,Longitude,Zone,Sample Week,Sample Month,Sample Year,DA Event
407,2015-11-14,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,46,11,2015,0
408,2015-11-16,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,47,11,2015,0
409,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,0
410,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
411,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
412,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,0
413,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,0
414,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
415,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,0
416,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
417,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,0
418,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
419,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,0
420,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
421,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
422,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
423,2015-11-17,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2015,1
424,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,0
425,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,0
426,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,0
427,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,0
428,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,0
429,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A,47,11,2015,0
430,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,1
431,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A,47,11,2015,0
432,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,1
433,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A,47,11,2015,0
434,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,1
435,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, body meat",41.746208,-124.184382,A,47,11,2015,0
436,2015-11-18,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,47,11,2015,1
437,2015-11-21,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,47,11,2015,0
438,2015-11-21,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,47,11,2015,0
439,2015-11-21,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,47,11,2015,0
440,2015-11-21,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,47,11,2015,0
441,2015-11-21,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,47,11,2015,0
442,2015-11-21,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,47,11,2015,0
443,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
444,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
445,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,0
446,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,0
447,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,0
448,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
449,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,48,11,2015,1
450,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,48,11,2015,1
451,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,48,11,2015,0
452,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,48,11,2015,1
453,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,48,11,2015,0
454,2015-11-23,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,48,11,2015,1
455,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
456,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
457,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
458,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
459,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,1
460,2015-11-23,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,48,11,2015,0
461,2015-11-29,"CDFG Trawl Block 517, Marina",Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G,48,11,2015,0
462,2015-11-29,"CDFG Trawl Block 517, Marina",Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G,48,11,2015,0
463,2015-11-29,"CDFG Trawl Block 517, Marina",Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G,48,11,2015,0
464,2015-11-29,"CDFG Trawl Block 517, Marina",Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G,48,11,2015,0
465,2015-11-29,"CDFG Trawl Block 517, Marina",Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G,48,11,2015,0
466,2015-11-29,"CDFG Trawl Block 517, Marina",Monterey,"Crab, Dungeness, viscera",36.743802,-121.916942,G,48,11,2015,0
467,2015-12-01,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,49,12,2015,0
468,2015-12-01,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,49,12,2015,1
469,2015-12-01,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,49,12,2015,0
470,2015-12-01,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,49,12,2015,0
471,2015-12-01,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,49,12,2015,0
472,2015-12-01,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,49,12,2015,0
473,2015-12-01,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,49,12,2015,0
474,2015-12-01,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,49,12,2015,0
475,2015-12-01,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,49,12,2015,0
476,2015-12-01,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,49,12,2015,0
477,2015-12-01,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,49,12,2015,0
478,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
479,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
480,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
481,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,1
482,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
483,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
484,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
485,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
486,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
487,2015-12-01,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,49,12,2015,0
488,2015-12-01,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,49,12,2015,0
489,2015-12-01,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,49,12,2015,1
490,2015-12-01,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,49,12,2015,0
491,2015-12-01,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,49,12,2015,0
492,2015-12-01,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,49,12,2015,0
493,2015-12-01,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,49,12,2015,0
494,2015-12-01,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,49,12,2015,1
495,2015-12-01,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,49,12,2015,1
496,2015-12-01,"CDFG Trawl Block 114, Klamath",Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,A,49,12,2015,0
497,2015-12-01,"CDFG Trawl Block 114, Klamath",Del Norte,"Crab, Dungeness, viscera",41.577254,-124.129973,A,49,12,2015,0
498,2015-12-01,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,49,12,2015,0
499,2015-12-01,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,49,12,2015,1
500,2015-12-01,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,49,12,2015,0
501,2015-12-01,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,49,12,2015,0
502,2015-12-01,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,49,12,2015,1
503,2015-12-01,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,49,12,2015,0
504,2015-12-06,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,49,12,2015,0
505,2015-12-06,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,49,12,2015,0
506,2015-12-06,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,49,12,2015,0
507,2015-12-06,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,49,12,2015,0
508,2015-12-06,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,49,12,2015,0
509,2015-12-06,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,49,12,2015,0
510,2015-12-08,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,50,12,2015,0
511,2015-12-08,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,50,12,2015,1
512,2015-12-08,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,50,12,2015,0
513,2015-12-08,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,50,12,2015,1
514,2015-12-08,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,50,12,2015,1
515,2015-12-08,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,50,12,2015,1
516,2015-12-08,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,50,12,2015,1
517,2015-12-08,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,50,12,2015,0
518,2015-12-08,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,50,12,2015,0
519,2015-12-08,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,50,12,2015,0
520,2015-12-08,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,50,12,2015,0
521,2015-12-08,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,50,12,2015,0
522,2015-12-08,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,50,12,2015,0
523,2015-12-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,50,12,2015,1
524,2015-12-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,50,12,2015,1
525,2015-12-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,50,12,2015,1
526,2015-12-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,50,12,2015,0
527,2015-12-08,"CDFG Trawl Block 478, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,F,50,12,2015,0
528,2015-12-08,"CDFG Trawl Block 478, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,F,50,12,2015,0
529,2015-12-08,"CDFG Trawl Block 479, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248725,-122.57967,F,50,12,2015,0
530,2015-12-08,"CDFG Trawl Block 479, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248725,-122.57967,F,50,12,2015,0
531,2015-12-08,"CDFG Trawl Block 479, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248725,-122.57967,F,50,12,2015,0
532,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,1
533,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,0
534,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,1
535,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,1
536,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,1
537,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,0
538,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,1
539,2015-12-15,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,51,12,2015,0
540,2015-12-15,"CDFG Trawl Block 465, Off Pedr",San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,F,51,12,2015,0
541,2015-12-15,"CDFG Trawl Block 465, Off Pedr",San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,F,51,12,2015,0
542,2015-12-15,"CDFG Trawl Block 465, Off Pedr",San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,F,51,12,2015,0
543,2015-12-15,"CDFG Trawl Block 465, Off Pedr",San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,F,51,12,2015,1
544,2015-12-15,"CDFG Trawl Block 465, Off Pedr",San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,F,51,12,2015,1
545,2015-12-15,"CDFG Trawl Block 465, Off Pedr",San Mateo,"Crab, Dungeness, viscera",37.574571,-122.781109,F,51,12,2015,0
546,2015-12-15,"CDFG Trawl Block 478, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,F,51,12,2015,0
547,2015-12-15,"CDFG Trawl Block 478, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,F,51,12,2015,1
548,2015-12-15,"CDFG Trawl Block 478, Pescader",San Mateo,"Crab, Dungeness, viscera",37.248466,-122.436052,F,51,12,2015,1
549,2015-12-16,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,51,12,2015,0
550,2015-12-16,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,51,12,2015,0
551,2015-12-16,"CDFG Trawl Block 211, HB entr",Humboldt,"Crab, Dungeness, viscera",40.752117,-124.412543,B,51,12,2015,1
552,2015-12-16,"CDFG Trawl Block 211, HB entr",Humboldt,"Crab, Dungeness, viscera",40.752117,-124.412543,B,51,12,2015,0
553,2015-12-16,"CDFG Trawl Block 211, HB entr",Humboldt,"Crab, Dungeness, viscera",40.752117,-124.412543,B,51,12,2015,1
554,2015-12-16,"CDFG Trawl Block 211, HB entr",Humboldt,"Crab, Dungeness, viscera",40.752117,-124.412543,B,51,12,2015,1
555,2015-12-16,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,51,12,2015,1
556,2015-12-16,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,51,12,2015,0
557,2015-12-16,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,51,12,2015,0
558,2015-12-16,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,51,12,2015,0
559,2015-12-16,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,51,12,2015,0
560,2015-12-16,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,51,12,2015,0
561,2015-12-16,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,51,12,2015,0
562,2015-12-16,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,51,12,2015,0
563,2015-12-16,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,51,12,2015,0
564,2015-12-16,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,51,12,2015,0
565,2015-12-16,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,51,12,2015,0
566,2015-12-16,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,51,12,2015,1
567,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,0
568,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,1
569,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,0
570,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,0
571,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,0
572,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,0
573,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,0
574,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,1
575,2015-12-16,Crescent City Harbor,Del Norte,"Crab, Dungeness, viscera",41.746208,-124.184382,A,51,12,2015,0
576,2015-12-16,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,51,12,2015,0
577,2015-12-16,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,51,12,2015,0
578,2015-12-16,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,51,12,2015,1
579,2015-12-16,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,51,12,2015,0
580,2015-12-16,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,51,12,2015,0
581,2015-12-16,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,51,12,2015,0
582,2015-12-17,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,51,12,2015,0
583,2015-12-17,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,51,12,2015,0
584,2015-12-17,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,51,12,2015,0
585,2015-12-17,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,51,12,2015,0
586,2015-12-17,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,51,12,2015,1
587,2015-12-17,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,51,12,2015,0
588,2015-12-17,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,51,12,2015,1
589,2015-12-17,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,51,12,2015,0
590,2015-12-17,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,51,12,2015,1
591,2015-12-17,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,51,12,2015,1
592,2015-12-17,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,51,12,2015,0
593,2015-12-17,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,51,12,2015,1
594,2015-12-17,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,51,12,2015,0
595,2015-12-17,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,51,12,2015,0
596,2015-12-17,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,51,12,2015,0
597,2015-12-17,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,51,12,2015,0
598,2015-12-17,"CDFG Trawl Block 438, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.102567,-122.980295,E,51,12,2015,0
599,2015-12-26,"CDFG Trawl Block 133, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,C,52,12,2015,0
600,2015-12-26,"CDFG Trawl Block 133, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,C,52,12,2015,0
601,2015-12-26,"CDFG Trawl Block 133, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,C,52,12,2015,0
602,2015-12-26,"CDFG Trawl Block 133, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,C,52,12,2015,0
603,2015-12-26,"CDFG Trawl Block 133, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,C,52,12,2015,1
604,2015-12-26,"CDFG Trawl Block 133, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.092534,-124.247121,C,52,12,2015,0
